,shot_num,latitude,longitude,elev_highest,elev_lowest,rh25,rh50,rh75,rh98,canopy_top_h,quality_flag,degrade_flag
422784,206590200300206300,32.50609316245301,-91.97804791700783,-2.661842,-7.220373,-1.3,-0.11,1.04,3.43,4.55,1,0
422785,206590200300206301,32.50572948388037,-91.97761891498358,-3.0640936,-7.1742444,-1.41,-0.22,0.85,3.02,4.11,1,0
422786,206590200300206302,32.50536543933277,-91.97718958708342,-2.9518826,-7.3609533,-1.38,-0.14,0.97,3.32,4.4,1,0
422787,206590200300206303,32.505001464647464,-91.9767602036314,-3.055139,-7.2773848,-1.53,-0.26,0.89,3.13,4.22,1,0
422788,206590200300206304,32.50463731729686,-91.97633060295753,-2.9827387,-7.54127,-1.3,-0.11,1.08,3.43,4.55,1,0
422789,206590200300206305,32.50427326009403,-91.97590094358907,-3.18355,-7.4431605,-1.27,-0.11,1.0,3.25,4.25,1,0
422790,206590200300206306,32.503909166469896,-91.97547113824935,-3.456744,-7.4921646,-1.38,-0.18,0.93,3.06,4.03,1,0
422791,206590200300206307,32.50354482113811,-91.97504104828742,-3.444637,-7.704248,-1.23,-0.07,1.08,3.25,4.25,1,0
422792,206590200300206308,32.50318030631962,-91.97461072988739,-3.2691524,-7.341938,-1.49,-0.22,0.93,3.02,4.07,1,0
422793,206590200300206309,32.502815927969046,-91.9741803827445,-3.4188273,-7.566343,-1.38,-0.22,0.85,3.06,4.14,1,0
422794,206590200300206310,32.50245118003827,-91.97374968649149,-3.0495987,-7.7202244,-1.23,-0.03,1.12,3.62,4.67,1,0
422795,206590200300206311,32.50207494237672,-91.97331155305127,16.1933,-7.7950344,0.11,6.23,16.62,22.79,23.98,1,0
422796,206590200300206312,32.50171745283821,-91.97288527278903,4.4576526,-8.059625,-1.12,0.11,1.49,11.06,12.51,1,0
422797,206590200300206313,32.50135731505423,-91.97245720209372,-2.9571955,-7.7025514,-1.3,-0.03,1.19,3.77,4.74,1,0
422798,206590200300206314,32.50099275497223,-91.97202621365038,-3.1117535,-7.8944745,-1.19,0.03,1.34,3.84,4.78,1,0
422799,206590200300206315,32.50062813886983,-91.97159509649461,-3.191429,-8.048881,-1.34,-0.03,1.34,3.92,4.85,1,0
422800,206590200300206316,32.500263578435536,-91.97116392507179,-3.3684669,-7.926998,-1.38,-0.11,1.15,3.58,4.55,1,0
422801,206590200300206317,32.499886729462276,-91.97072483076785,16.727703,-8.306854,-1.12,0.22,1.9,23.24,25.03,1,0
422802,206590200300206318,32.49952449164011,-91.97029497303495,12.751821,-6.93954,2.61,8.44,12.89,18.34,19.69,1,0
422803,206590200300206319,32.49916166077676,-91.96986465908034,9.791154,-7.9198613,0.26,3.92,9.75,16.4,17.71,1,0
422804,206590200300206320,32.49879548053896,-91.96943213458937,12.403149,-7.6618624,6.5,10.12,13.18,18.86,20.06,1,0
422805,206590200300206321,32.49843162241228,-91.96900102171229,11.253683,-8.101394,5.6,9.34,12.47,17.97,19.35,1,0
422806,206590200300206322,32.49806561745446,-91.9685684725227,13.720163,-8.362559,2.24,7.24,14.94,20.84,22.08,1,0
422807,206590200300206323,32.4977045228215,-91.96813899219929,8.1826,-10.686732,5.86,9.26,12.51,17.56,18.86,1,0
422808,206590200300206324,32.49733491135608,-91.96770402185253,16.794191,-8.090909,2.87,7.06,10.12,23.61,24.88,1,0
422809,206590200300206325,32.496975161929754,-91.967275285807,9.264935,-8.184527,3.21,6.68,10.38,16.1,17.44,1,0
422810,206590200300206326,32.49661247015376,-91.9668446222412,6.720891,-0.45319214,-3.77,-0.7,1.75,5.79,7.17,1,0
422811,206590200300206327,32.496245778969154,-91.96641131404066,10.776696,-9.661967,5.3,8.33,11.17,19.09,20.43,1,0
422812,206590200300206328,32.49588488553039,-91.96598165814935,5.4310474,-9.290769,3.84,6.87,9.26,13.52,14.72,1,0
422813,206590200300206329,32.495522469525795,-91.9655509925042,2.7732723,-6.2316966,-1.94,0.22,2.65,7.62,9.0,1,0
422814,206590200300206330,32.495158675365154,-91.96511941243112,2.576778,-7.9601564,-1.08,1.04,3.96,9.22,10.53,1,0
422815,206590200300206331,32.49479317483689,-91.96468671328459,5.3869343,-4.47743,-2.24,0.74,3.66,8.4,9.86,1,0
422816,206590200300206332,32.494427526528135,-91.96425389390085,8.624175,-10.170428,9.19,12.4,14.64,17.44,18.79,1,0
422817,206590200300206333,32.4940667036674,-91.96382412829713,4.072958,-9.602637,3.13,5.97,8.78,12.4,13.67,1,0
422818,206590200300206334,32.49369944509181,-91.9633902439242,10.294596,-10.741908,8.29,11.91,14.64,19.42,21.03,1,0
422819,206590200300206335,32.4933377299039,-91.96295988066635,7.521166,-9.218361,3.13,6.46,11.2,15.58,16.73,1,0
422820,206590200300206336,32.49297395635556,-91.96252819807053,8.277235,-5.7720103,-0.48,3.66,8.36,12.89,14.04,1,0
422821,206590200300206337,32.492618088429744,-91.96210155141019,-3.8803804,-9.186213,-1.08,0.07,1.3,4.22,5.3,1,0
422822,206590200300206338,32.492256862956424,-91.96167149238828,-7.0909715,-11.462678,-1.23,-0.07,1.12,3.54,4.37,1,0
422824,206590200300206340,32.49152995675243,-91.96080856065788,-5.877756,-10.174733,-1.53,-0.22,1.0,3.36,4.29,1,0
422825,206590200300206341,32.49116682550105,-91.9603773229557,-5.680259,-9.79041,-1.56,-0.26,0.89,3.06,4.11,1,0
422826,206590200300206342,32.49080420158414,-91.95994643038674,-6.253366,-10.064597,-1.15,-0.11,0.89,2.76,3.81,1,0
422827,206590200300206343,32.49043990474203,-91.9595144969021,-4.018328,-7.8669243,-3.1,-1.12,0.48,2.87,3.84,1,0
422828,206590200300206344,32.490071080873825,-91.95907971026342,5.7238035,-9.07274,0.37,4.18,7.65,13.56,14.79,1,0
422829,206590200300206345,32.48970897174238,-91.95864923802415,4.4226546,-7.795703,-1.04,1.49,5.79,10.87,12.21,1,0
422830,206590200300206346,32.48934975361093,-91.95822064915934,-1.6254879,-9.3600445,-1.15,0.37,2.16,6.46,7.73,1,0
422831,206590200300206347,32.48898911747076,-91.95779120087724,-5.332825,-10.003451,-1.27,-0.07,1.04,3.54,4.67,1,0
422832,206590200300206348,32.488625514654174,-91.95735991328151,-4.1522303,-9.084411,-1.64,-0.07,1.38,3.84,4.93,1,0
422833,206590200300206349,32.488255727240045,-91.95692474032379,7.20824,-13.716163,7.24,11.09,15.09,19.76,20.92,1,0
422834,206590200300206350,32.487894885781564,-91.9564953261638,3.7870116,-7.6840444,-0.93,1.45,4.33,9.93,11.47,1,0
422835,206590200300206351,32.48752580877717,-91.95606073017933,13.904959,-10.307563,0.56,4.93,14.46,23.01,24.21,1,0
422836,206590200300206352,32.48716137710176,-91.95562916336196,16.311607,-10.591194,9.45,16.06,20.96,25.48,26.9,1,0
422837,206590200300206353,32.486798564175736,-91.9551987014363,15.98354,-9.6114855,9.11,16.47,20.51,24.51,25.59,1,0
422838,206590200300206354,32.48643651994204,-91.95476881865116,14.343687,-10.018292,5.41,13.52,18.0,23.2,24.36,1,0
422839,206590200300206355,32.48608270094309,-91.95434429661594,-0.82441753,-8.969987,-1.15,0.37,2.09,6.94,8.14,1,0
422840,206590200300206356,32.485721714412556,-91.95391528897244,-4.261852,-7.8488917,-1.34,-0.22,0.78,2.72,3.58,1,0
422841,206590200300206357,32.48534632605598,-91.95347718931633,15.967084,-9.889494,9.07,17.26,20.73,24.73,25.85,1,0
422842,206590200300206358,32.48498146785107,-91.95304587789225,18.757574,-9.415634,7.65,15.69,20.84,27.01,28.17,1,0
422843,206590200300206359,32.48462086835061,-91.95261735918193,14.453536,-8.152287,1.6,7.09,15.73,21.37,22.6,1,0
422846,206590200300206362,32.483529163638416,-91.9513259699486,17.469854,-9.134021,7.21,15.24,20.7,25.33,26.6,1,0
422847,206590200300206363,32.48316417545056,-91.95089497051646,20.139051,-8.370439,5.75,14.87,21.55,27.05,28.5,1,0
422848,206590200300206364,32.482801098887876,-91.95046526576614,19.59892,-9.358947,9.97,17.0,22.0,27.68,28.95,1,0
422849,206590200300206365,32.48243699049802,-91.95003498030313,20.704851,-9.261872,8.03,17.89,22.86,28.73,29.96,1,0
422850,206590200300206366,32.48207390800692,-91.94960542414239,20.067823,-10.010994,10.64,17.63,23.16,28.8,30.07,1,0
422851,206590200300206367,32.48171077381601,-91.94917591094267,19.469183,-9.264494,10.72,15.58,20.62,27.05,28.73,1,0
422852,206590200300206368,32.48134654359607,-91.94874577357136,20.629057,-9.188205,9.75,19.42,23.98,28.54,29.81,1,0
422853,206590200300206369,32.48098602355719,-91.9483180732626,15.630457,-9.553545,9.49,15.43,19.28,23.95,25.18,1,0
422854,206590200300206370,32.48062030466117,-91.94788713523315,19.161352,-9.647053,10.98,17.78,21.82,27.5,28.8,1,0
422855,206590200300206371,32.480257212073255,-91.94745794273629,18.326368,-9.697371,6.46,15.8,21.33,26.75,28.02,1,0
422856,206590200300206372,32.47989367566928,-91.94702854047026,18.190987,-10.094307,9.6,17.41,21.67,27.08,28.28,1,0
422857,206590200300206373,32.4795316994043,-91.94660020282562,15.451302,-10.405268,8.36,13.97,18.53,24.51,25.85,1,0
422858,206590200300206374,32.479167116534356,-91.94617027606479,16.979618,-4.542613,8.48,13.78,16.73,20.25,21.52,1,0
422859,206590200300206375,32.47880252525887,-91.9457404145598,18.497383,-9.937369,9.56,17.15,21.97,27.01,28.43,1,0
422860,206590200300206376,32.47843973392165,-91.94531176910412,17.026175,-9.241408,11.88,18.42,21.52,24.92,26.26,1,0
422861,206590200300206377,32.478075739191375,-91.94488242663945,17.519772,-9.64457,9.19,15.99,20.25,25.85,27.16,1,0
422862,206590200300206378,32.47771243816593,-91.94445359537025,16.856352,-10.8310995,9.45,16.73,21.29,26.08,27.68,1,0
422863,206590200300206379,32.47734889608876,-91.9440246762164,16.574697,-10.851197,9.6,16.96,20.51,25.89,27.42,1,0
422864,206590200300206380,32.47698599796221,-91.94359622416516,15.220084,-11.45851,9.82,16.88,20.96,25.4,26.67,1,0
422865,206590200300206381,32.47662275812615,-91.943167599944,14.417485,-8.4872465,6.68,12.92,17.52,21.7,22.9,1,0
422866,206590200300206382,32.47625622268131,-91.94273691179346,19.037767,-9.247521,6.23,14.98,21.59,27.08,28.28,1,0
422867,206590200300206383,32.47589321608513,-91.9423084936733,17.833397,-8.994656,10.46,18.08,21.26,25.29,26.82,1,0
422868,206590200300206384,32.47553158796884,-91.94188096570814,14.352102,-10.346147,8.1,15.02,18.98,23.42,24.69,1,0
422869,206590200300206385,32.47516823506492,-91.94145233865767,13.703851,-7.5194545,4.63,10.31,15.28,19.91,21.22,1,0
422870,206590200300206386,32.47480344502141,-91.94102278622086,15.421255,-6.287795,5.82,12.03,15.28,20.51,21.7,1,0
422871,206590200300206387,32.47444171121399,-91.94059515693601,12.095786,-9.949548,10.05,13.71,17.0,20.88,22.04,1,0
422872,206590200300206388,32.47407797495716,-91.94016621932577,12.068897,-9.976436,5.56,12.29,16.59,20.77,22.04,1,0
422873,206590200300206389,32.47371332479167,-91.93973665474161,13.546339,-10.367243,7.58,12.81,17.74,22.79,23.91,1,0
422874,206590200300206390,32.4733504217838,-91.93930814723684,12.145998,-9.71251,5.71,11.62,16.36,20.58,21.85,1,0
422875,206590200300206391,32.47298520782476,-91.93887810039782,14.553964,-8.276033,9.3,14.53,17.89,21.59,22.82,1,0
422877,206590200300206393,32.47225812871336,-91.93801988916074,13.852832,-14.357718,10.94,17.71,22.12,27.08,28.21,1,0
422878,206590200300206394,32.471894493782514,-91.93759057636585,13.6656,-8.0808115,6.57,12.89,16.32,20.66,21.74,1,0
422879,206590200300206395,32.47153579194803,-91.93716429220005,5.3566866,-6.4506426,-2.31,0.22,3.02,10.27,11.8,1,0
422880,206590200300206396,32.471175778814384,-91.93673704721527,-0.7890792,-7.8510575,-1.86,-0.14,1.56,5.71,7.06,1,0
422881,206590200300206397,32.47080878487542,-91.93630522256922,4.57823,-12.647018,4.48,7.54,10.49,15.91,17.22,1,0
422882,206590200300206398,32.47044474861157,-91.93587513382441,5.0796833,-9.193733,2.87,4.96,7.32,12.66,14.27,1,0
422883,206590200300206399,32.47008001758403,-91.93544444492075,6.7373643,-6.041454,-1.15,0.97,4.25,11.35,12.77,1,0
422884,206590200300206400,32.46972160711296,-91.9350176088645,-2.0126083,-7.467893,-1.83,-0.22,1.27,4.25,5.45,1,0
422885,206590200300206401,32.469354396125034,-91.93458499027214,3.7551377,-6.1092124,-1.98,-0.07,1.83,8.4,9.86,1,0
422886,206590200300206402,32.46898767284517,-91.93415248960146,8.731996,-5.84034,-0.37,3.36,7.84,13.45,14.57,1,0
422887,206590200300206403,32.4686249468639,-91.93372233140771,7.133883,-9.97927,3.21,6.98,10.87,15.76,17.11,1,0
422888,206590200300206404,32.468260393218216,-91.93329081800726,8.558725,-9.563282,6.31,10.35,13.33,16.88,18.12,1,0
422889,206590200300206405,32.46789715992013,-91.93285997190242,7.814472,-8.289826,2.69,7.06,10.94,14.87,16.1,1,0
422890,206590200300206406,32.46753229274307,-91.93242793146575,9.765067,-8.394305,4.74,8.89,12.74,16.7,18.15,1,0
422891,206590200300206407,32.467169487730786,-91.93199706861826,8.317571,-1.8456993,-1.38,2.39,5.38,8.85,10.16,1,0
422892,206590200300206408,32.46680401885913,-91.93156439288484,11.251698,-8.962748,9.0,12.21,14.42,18.71,20.21,1,0
422893,206590200300206409,32.466439872684944,-91.93113246067266,11.994912,-3.7731018,5.0,8.29,10.91,14.6,15.76,1,0
422894,206590200300206410,32.466076159571344,-91.9307007247207,12.009588,-6.149783,7.32,11.28,13.52,16.85,18.15,1,0
422895,206590200300206411,32.46571147099303,-91.93026830757591,13.612968,-0.36152786,3.17,7.32,9.56,12.74,13.97,1,0
422896,206590200300206412,32.465345915389285,-91.92983529653594,16.620295,-7.779026,11.84,16.17,18.9,22.79,24.39,1,0
422897,206590200300206413,32.46498254900236,-91.92940365593735,15.993514,-2.2032232,6.12,10.27,13.04,16.92,18.19,1,0
422898,206590200300206414,32.4646196655877,-91.9289723175165,14.536287,-10.124589,14.12,18.12,20.28,23.39,24.66,1,0
422899,206590200300206415,32.46388983155725,-91.92810711421457,18.208157,-10.413406,13.18,19.01,23.12,27.31,28.62,1,0
422900,206590200300206416,32.463527075719696,-91.9276759558313,16.416138,-10.038257,10.42,17.37,21.37,25.22,26.45,1,0
422901,206590200300206417,32.463161163986406,-91.92724286072398,19.776075,-9.518056,7.13,17.78,22.79,28.06,29.29,1,0
422902,206590200300206418,32.462797979529626,-91.92681158947302,18.585752,-9.288511,2.83,14.46,21.63,26.67,27.87,1,0
422903,206590200300206419,32.462434957167645,-91.92638052919474,17.068964,-9.646986,11.2,16.55,20.32,25.4,26.71,1,0
422904,206590200300206420,32.46207570138089,-91.92595199139184,9.281344,-13.586013,7.21,13.18,16.81,21.59,22.86,1,0
422905,206590200300206421,32.46170524070604,-91.92551647179504,19.890875,-8.244943,0.41,6.01,19.8,26.82,28.13,1,0
422906,206590200300206422,32.46134321767253,-91.92508648370591,16.524158,-10.303886,-0.89,0.41,3.21,25.59,26.82,1,0
422907,206590200300206423,32.460974304807195,-91.92465229684574,24.436214,-9.042794,1.12,15.2,25.33,32.13,33.47,1,0
422908,206590200300206424,32.46061371945832,-91.92422360739049,18.541307,-9.332955,0.03,4.14,16.32,26.6,27.87,1,0
422909,206590200300206425,32.460250412292886,-91.92379340752298,17.047234,-10.5281105,3.96,14.12,20.73,26.26,27.57,1,0
422910,206590200300206426,32.459887699589295,-91.92336382379457,14.48431,-7.598384,1.49,6.91,14.75,20.62,22.08,1,0
422911,206590200300206427,32.45952377108502,-91.92293370275678,13.838052,-9.813971,2.54,10.53,15.54,22.0,23.65,1,0
422912,206590200300206428,32.45915908864594,-91.92250332238844,14.36131,-8.767603,1.34,7.43,13.97,21.74,23.12,1,0
422913,206590200300206429,32.45879576878952,-91.92207401066317,12.576609,-9.132437,0.85,7.39,15.13,20.43,21.7,1,0
422914,206590200300206430,32.45844218921996,-91.92165107572987,-5.3160524,-9.426199,-1.45,-0.22,0.93,3.13,4.11,1,0
422915,206590200300206431,32.45807750314284,-91.92122124511391,-4.946584,-9.35565,-1.41,-0.18,1.0,3.4,4.4,1,0
422916,206590200300206432,32.45771296184529,-91.92079165481715,-4.848842,-8.996353,-1.38,-0.14,0.97,3.1,4.14,1,0
422917,206590200300206433,32.457348420032275,-91.92036219520398,-4.7716603,-9.143361,-1.23,-0.11,0.89,2.98,4.37,1,0
422918,206590200300206434,32.45698395461835,-91.91993289759058,-4.8308573,-8.978368,-1.49,-0.22,0.93,3.1,4.14,1,0
422919,206590200300206435,32.45661947941756,-91.91950369018255,-4.87167,-9.093911,-1.41,-0.18,0.97,3.17,4.22,1,0
422920,206590200300206436,32.45625529005648,-91.91907474142148,-5.376006,-9.336692,-1.41,-0.22,0.89,2.95,3.96,1,0
422921,206590200300206437,32.45589049430761,-91.91864546851626,-4.8569303,-9.378091,-1.41,-0.14,1.0,3.4,4.52,1,0
422922,206590200300206438,32.4555260699549,-91.91821647402776,-4.9188685,-9.253204,-1.45,-0.22,0.89,3.17,4.33,1,0
422923,206590200300206439,32.455161796541546,-91.91778760066963,-5.1863546,-9.184405,-1.56,-0.29,0.82,2.91,3.99,1,0
422924,206590200300206440,32.45479723771219,-91.91735855390203,-4.927889,-9.187494,-1.45,-0.22,0.89,3.13,4.25,1,0
422925,206590200300206441,32.454433448279346,-91.91692998488666,-5.8762765,-9.762233,-1.41,-0.22,0.89,2.98,3.88,1,0
422926,206590200300206442,32.454068651318266,-91.91650074844898,-5.086457,-9.4955225,-1.41,-0.18,0.97,3.28,4.4,1,0
422927,206590200300206443,32.45370451471372,-91.91607188575794,-5.300368,-9.410514,-1.41,-0.22,0.89,3.06,4.11,1,0
422928,206590200300206444,32.45334010975967,-91.91564278923059,-4.9754667,-9.309802,-1.34,-0.14,0.97,3.25,4.33,1,0
422929,206590200300206445,32.45297577134142,-91.91521365411953,-4.6528783,-8.912483,-1.49,-0.22,0.93,3.13,4.25,1,0
422930,206590200300206446,32.452611334705125,-91.91478435871296,-4.0482855,-8.75627,-1.34,-0.14,1.0,3.47,4.7,1,0
422931,206590200300206447,32.45224751800006,-91.91435529283282,-4.483187,-8.593332,-1.41,-0.22,0.89,3.06,4.11,1,0
422932,206590200300206448,32.4518837635163,-91.91392613249367,-4.8812504,-8.655111,-1.45,-0.26,0.85,2.83,3.77,1,0
422933,206590200300206449,32.45151969571535,-91.91349662132905,-4.6127768,-8.872382,-1.3,-0.11,1.04,3.25,4.25,1,0
422934,206590200300206450,32.45115589593087,-91.9130671116053,-4.625031,-8.809906,-1.49,-0.26,0.93,3.1,4.18,1,0
422935,206590200300206451,32.45079218936433,-91.91263748821014,-4.63163,-8.891235,-1.27,-0.14,0.93,3.13,4.25,1,0
422936,206590200300206452,32.45042835392848,-91.9122076248105,-4.284276,-8.730706,-1.34,-0.14,1.0,3.28,4.44,1,0
422937,206590200300206453,32.450064808858095,-91.91177780416993,-4.292504,-8.664204,-1.41,-0.18,1.0,3.25,4.37,1,0
422938,206590200300206454,32.449701263629876,-91.91134785779826,-4.196513,-8.344023,-1.49,-0.26,0.89,3.02,4.14,1,0
422939,206590200300206455,32.44933753935701,-91.91091768815846,-3.7204385,-8.129502,-1.49,-0.18,1.0,3.28,4.4,1,0
422940,206590200300206456,32.44896721142809,-91.9104832274669,7.7013407,-8.216128,-1.23,0.52,3.28,14.57,15.91,1,0
422941,206590200300206457,32.448610804841806,-91.9100575390336,-3.7663665,-8.362255,-1.49,-0.14,1.08,3.47,4.59,1,0
422942,206590200300206458,32.44824769911377,-91.90962753130454,-4.1683655,-8.614795,-1.38,-0.14,1.0,3.4,4.44,1,0
422943,206590200300206459,32.44788410134974,-91.90919716618585,-3.7502923,-8.159356,-1.6,-0.18,1.19,3.51,4.4,1,0
422944,206590200300206460,32.44752074306826,-91.90876692470907,-3.7367086,-8.033678,-1.45,-0.11,1.15,3.43,4.29,1,0
422945,206590200300206461,32.44715720377305,-91.90833655672114,-3.450939,-8.121557,-1.53,-0.14,1.23,3.73,4.67,1,0
422946,206590200300206462,32.44679374939516,-91.90790624584064,-3.3548656,-7.988119,-1.56,-0.14,1.15,3.69,4.63,1,0
422947,206590200300206463,32.44643027471643,-91.90747594215065,-3.2917569,-7.8502803,-1.38,-0.03,1.27,3.66,4.55,1,0
422948,206590200300206464,32.44606709768352,-91.9070458639783,-3.8041914,-8.02643,-1.41,-0.11,1.15,3.36,4.22,1,0
422949,206590200300206465,32.44570331476177,-91.90661545323024,-3.4227786,-7.943937,-1.49,-0.11,1.23,3.66,4.52,1,0
422950,206590200300206466,32.4453396647356,-91.90618519570064,-3.3833945,-8.091377,-1.34,-0.07,1.12,3.66,4.7,1,0
422951,206590200300206467,32.44497584272423,-91.90575491382546,-3.20275,-7.6118135,-1.71,-0.22,1.15,3.51,4.4,1,0
422952,206590200300206468,32.44461199442438,-91.90532471638693,-3.1398616,-7.7731147,-1.49,-0.11,1.15,3.69,4.63,1,0
422953,206590200300206469,32.44424803586928,-91.90489456623263,-3.0753207,-8.044858,-1.15,0.07,1.38,4.03,4.96,1,0
422954,206590200300206470,32.443883869272646,-91.9044644174981,-2.8667655,-8.097857,-1.15,0.14,1.56,4.18,5.23,1,0
422955,206590200300206471,32.44351985773555,-91.90403451712903,-3.131293,-7.9887357,-1.27,0.0,1.27,3.84,4.85,1,0
422956,206590200300206472,32.443155682555144,-91.90360467869372,-3.3631597,-7.9964123,-1.49,-0.07,1.3,3.69,4.63,1,0
422957,206590200300206473,32.44279119307905,-91.90317482274345,-3.3329089,-7.891432,-1.34,-0.11,1.08,3.51,4.55,1,0
422958,206590200300206474,32.44242649052502,-91.90274503981011,-3.1957126,-7.828965,-1.34,-0.03,1.23,3.69,4.63,1,0
422959,206590200300206475,32.4420617934311,-91.90231550335142,-3.23473,-7.681158,-1.3,-0.07,1.15,3.54,4.44,1,0
422960,206590200300206476,32.441696962408045,-91.90188607184547,-3.315959,-7.986577,-1.19,0.03,1.27,3.73,4.67,1,0
422961,206590200300206477,32.44133200365891,-91.90145673097264,-3.4266417,-7.87307,-1.3,-0.07,1.15,3.51,4.44,1,0
422962,206590200300206478,32.44096656377183,-91.90102723780994,-2.962001,-8.080998,-1.23,0.03,1.34,4.18,5.11,1,0
422963,206590200300206479,32.44060117209466,-91.90059791119765,-2.768744,-7.7382812,-1.3,0.03,1.41,3.99,4.96,1,0
422964,206590200300206480,32.44023650283271,-91.90016915983317,-3.938766,-8.385195,-1.3,-0.11,1.04,3.4,4.44,1,0
422965,206590200300206481,32.43987044566856,-91.89973962525441,-2.9709728,-7.492131,-1.64,-0.22,1.08,3.54,4.52,1,0
